Column1	Column2	Column3	Column5
chrX	69900001	2285050001	9.87E-10
chrX	69950001	2285100001	9.87E-10
chrX	70000001	2285150001	1.13E-09
chrX	70050001	2285200001	1.13E-09
chrX	70100001	2285250001	1.13E-09
chrX	70150001	2285300001	1.13E-09
chrX	70200001	2285350001	1.13E-09
chrX	70250001	2285400001	1.13E-09
chrX	70300001	2285450001	1.13E-09
chrX	70350001	2285500001	1.13E-09
chrX	70400001	2285550001	1.13E-09
chrX	70450001	2285600001	1.13E-09
chrX	70500001	2285650001	1.13E-09
chrX	70550001	2285700001	1.13E-09
chrX	70600001	2285750001	1.13E-09
chrX	70650001	2285800001	1.13E-09
chrX	70700001	2285850001	1.13E-09
chrX	70750001	2285900001	1.13E-09
chrX	70800001	2285950001	1.13E-09
chrX	70850001	2286000001	1.13E-09
chrX	70900001	2286050001	1.13E-09
chrX	70950001	2286100001	1.13E-09
chrX	71000001	2286150001	1.13E-09
chrX	71050001	2286200001	1.13E-09
chrX	71100001	2286250001	1.13E-09
chrX	71150001	2286300001	1.13E-09
chrX	71200001	2286350001	1.13E-09
chrX	71250001	2286400001	1.13E-09
chrX	71300001	2286450001	1.13E-09
chrX	71350001	2286500001	1.13E-09
chrX	71400001	2286550001	1.13E-09
chrX	71450001	2286600001	1.13E-09
chrX	71500001	2286650001	1.13E-09
chrX	71550001	2286700001	1.13E-09
chrX	71600001	2286750001	1.13E-09
chrX	71650001	2286800001	1.13E-09
chrX	71700001	2286850001	1.13E-09
chrX	71750001	2286900001	1.13E-09
chrX	71800001	2286950001	1.13E-09
chrX	71850001	2287000001	1.13E-09
chrX	71900001	2287050001	1.13E-09
chrX	71950001	2287100001	1.13E-09
chrX	72000001	2287150001	6.37E-10
chrX	72050001	2287200001	6.37E-10
chrX	72100001	2287250001	6.37E-10
chrX	72150001	2287300001	6.37E-10
chrX	72200001	2287350001	6.37E-10
chrX	72250001	2287400001	6.37E-10
chrX	72300001	2287450001	6.37E-10
chrX	72350001	2287500001	6.37E-10
chrX	72400001	2287550001	6.37E-10
chrX	72450001	2287600001	6.37E-10
chrX	72500001	2287650001	6.37E-10
chrX	72550001	2287700001	6.37E-10
chrX	72600001	2287750001	6.37E-10
chrX	72650001	2287800001	6.37E-10
chrX	72700001	2287850001	6.37E-10
chrX	72750001	2287900001	6.37E-10
chrX	72800001	2287950001	6.37E-10
chrX	72850001	2288000001	6.37E-10
chrX	72900001	2288050001	6.37E-10
chrX	72950001	2288100001	6.37E-10
chrX	73000001	2288150001	6.37E-10
chrX	73050001	2288200001	6.37E-10
chrX	73100001	2288250001	6.37E-10
chrX	73150001	2288300001	6.37E-10
chrX	73200001	2288350001	6.37E-10
chrX	73250001	2288400001	6.37E-10
chrX	73300001	2288450001	6.37E-10
chrX	73350001	2288500001	6.37E-10
chrX	73400001	2288550001	6.37E-10
chrX	73450001	2288600001	6.37E-10
chrX	73500001	2288650001	6.37E-10
chrX	73550001	2288700001	6.37E-10
chrX	73600001	2288750001	6.37E-10
chrX	73650001	2288800001	6.37E-10
chrX	73700001	2288850001	6.37E-10
chrX	73750001	2288900001	6.37E-10
chrX	73800001	2288950001	6.37E-10
chrX	73850001	2289000001	6.37E-10
chrX	73900001	2289050001	6.37E-10
chrX	73950001	2289100001	6.37E-10
chrX	74000001	2289150001	2.07E-09
chrX	74050001	2289200001	2.07E-09
chrX	74100001	2289250001	2.07E-09
chrX	74150001	2289300001	2.07E-09
chrX	74200001	2289350001	2.07E-09
chrX	74250001	2289400001	2.07E-09
chrX	74300001	2289450001	2.07E-09
chrX	74350001	2289500001	2.07E-09
chrX	74400001	2289550001	2.07E-09
chrX	74450001	2289600001	2.07E-09
chrX	74500001	2289650001	2.07E-09
chrX	74550001	2289700001	2.07E-09
chrX	74600001	2289750001	2.07E-09
chrX	74650001	2289800001	2.07E-09
chrX	74700001	2289850001	2.07E-09
chrX	74750001	2289900001	2.07E-09
chrX	74800001	2289950001	2.07E-09
chrX	74850001	2290000001	2.07E-09
chrX	74900001	2290050001	2.07E-09
chrX	74950001	2290100001	2.07E-09
chrX	75000001	2290150001	2.07E-09
chrX	75050001	2290200001	2.07E-09
chrX	75100001	2290250001	2.07E-09
chrX	75150001	2290300001	2.07E-09
chrX	75200001	2290350001	2.07E-09
chrX	75250001	2290400001	2.07E-09
chrX	75300001	2290450001	2.07E-09
chrX	75350001	2290500001	2.07E-09
chrX	75400001	2290550001	2.07E-09
chrX	75450001	2290600001	2.07E-09
chrX	75500001	2290650001	2.07E-09
chrX	75550001	2290700001	2.07E-09
chrX	75600001	2290750001	2.07E-09
chrX	75650001	2290800001	2.07E-09
chrX	75700001	2290850001	2.07E-09
chrX	75750001	2290900001	2.07E-09
chrX	75800001	2290950001	2.07E-09
chrX	75850001	2291000001	2.07E-09
chrX	75900001	2291050001	2.07E-09
chrX	75950001	2291100001	2.07E-09
chrX	76000001	2291150001	1.12E-09
chrX	76050001	2291200001	1.12E-09
chrX	76100001	2291250001	1.12E-09
chrX	76150001	2291300001	1.12E-09
chrX	76200001	2291350001	1.12E-09
chrX	76250001	2291400001	1.12E-09
chrX	76300001	2291450001	1.12E-09
chrX	76350001	2291500001	1.12E-09
chrX	76400001	2291550001	1.12E-09
chrX	76450001	2291600001	1.12E-09
chrX	76500001	2291650001	1.12E-09
chrX	76550001	2291700001	1.12E-09
chrX	76600001	2291750001	1.12E-09
chrX	76650001	2291800001	1.12E-09
chrX	76700001	2291850001	1.12E-09
chrX	76750001	2291900001	1.12E-09
chrX	76800001	2291950001	1.12E-09
chrX	76850001	2292000001	1.12E-09
chrX	76900001	2292050001	1.12E-09
chrX	76950001	2292100001	1.12E-09
chrX	77000001	2292150001	1.12E-09
chrX	77050001	2292200001	1.12E-09
chrX	77100001	2292250001	1.12E-09
chrX	77150001	2292300001	1.12E-09
chrX	77200001	2292350001	1.12E-09
chrX	77250001	2292400001	1.12E-09
chrX	77300001	2292450001	1.12E-09
chrX	77350001	2292500001	1.12E-09
chrX	77400001	2292550001	1.12E-09
chrX	77450001	2292600001	1.12E-09
chrX	77500001	2292650001	1.12E-09
chrX	77550001	2292700001	1.12E-09
chrX	77600001	2292750001	1.12E-09
chrX	77650001	2292800001	1.12E-09
chrX	77700001	2292850001	1.12E-09
chrX	77750001	2292900001	1.12E-09
chrX	77800001	2292950001	1.12E-09
chrX	77850001	2293000001	1.12E-09
chrX	77900001	2293050001	1.12E-09
chrX	77950001	2293100001	1.12E-09
chrX	78000001	2293150001	3.15E-10
chrX	78050001	2293200001	3.15E-10
chrX	78100001	2293250001	3.15E-10
chrX	78150001	2293300001	3.15E-10
chrX	78200001	2293350001	3.15E-10
chrX	78250001	2293400001	3.15E-10
chrX	78300001	2293450001	3.15E-10
chrX	78350001	2293500001	3.15E-10
chrX	78400001	2293550001	3.15E-10
chrX	78450001	2293600001	3.15E-10
chrX	78500001	2293650001	3.15E-10
chrX	78550001	2293700001	3.15E-10
chrX	78600001	2293750001	3.15E-10
chrX	78650001	2293800001	3.15E-10
chrX	78700001	2293850001	3.15E-10
chrX	78750001	2293900001	3.15E-10
chrX	78800001	2293950001	3.15E-10
chrX	78850001	2294000001	3.15E-10
chrX	78900001	2294050001	3.15E-10
chrX	78950001	2294100001	3.15E-10
chrX	79000001	2294150001	3.15E-10
chrX	79050001	2294200001	3.15E-10
chrX	79100001	2294250001	3.15E-10
chrX	79150001	2294300001	3.15E-10
chrX	79200001	2294350001	3.15E-10
chrX	79250001	2294400001	3.15E-10
chrX	79300001	2294450001	3.15E-10
chrX	79350001	2294500001	3.15E-10
chrX	79400001	2294550001	3.15E-10
chrX	79450001	2294600001	3.15E-10
chrX	79500001	2294650001	3.15E-10
chrX	79550001	2294700001	3.15E-10
chrX	79600001	2294750001	3.15E-10
chrX	79650001	2294800001	3.15E-10
chrX	79700001	2294850001	3.15E-10
chrX	79750001	2294900001	3.15E-10
chrX	79800001	2294950001	3.15E-10
chrX	79850001	2295000001	3.15E-10
chrX	79900001	2295050001	3.15E-10
chrX	79950001	2295100001	3.15E-10
chrX	80000001	2295150001	3.46E-10
chrX	80050001	2295200001	3.46E-10
chrX	80100001	2295250001	3.46E-10
chrX	80150001	2295300001	3.46E-10
chrX	80200001	2295350001	3.46E-10
chrX	80250001	2295400001	3.46E-10
chrX	80300001	2295450001	3.46E-10
chrX	80350001	2295500001	3.46E-10
chrX	80400001	2295550001	3.46E-10
chrX	80450001	2295600001	3.46E-10
chrX	80500001	2295650001	3.46E-10
chrX	80550001	2295700001	3.46E-10
chrX	80600001	2295750001	3.46E-10
chrX	80650001	2295800001	3.46E-10
chrX	80700001	2295850001	3.46E-10
chrX	80750001	2295900001	3.46E-10
chrX	80800001	2295950001	3.46E-10
chrX	80850001	2296000001	3.46E-10
chrX	80900001	2296050001	3.46E-10
chrX	80950001	2296100001	3.46E-10
chrX	81000001	2296150001	3.46E-10
chrX	81050001	2296200001	3.46E-10
chrX	81100001	2296250001	3.46E-10
chrX	81150001	2296300001	3.46E-10
chrX	81200001	2296350001	3.46E-10
chrX	81250001	2296400001	3.46E-10
chrX	81300001	2296450001	3.46E-10
chrX	81350001	2296500001	3.46E-10
chrX	81400001	2296550001	3.46E-10
chrX	81450001	2296600001	3.46E-10
chrX	81500001	2296650001	3.46E-10
chrX	81550001	2296700001	3.46E-10
chrX	81600001	2296750001	3.46E-10
chrX	81650001	2296800001	3.46E-10
chrX	81700001	2296850001	3.46E-10
chrX	81750001	2296900001	3.46E-10
chrX	81800001	2296950001	3.46E-10
chrX	81850001	2297000001	3.46E-10
chrX	81900001	2297050001	3.46E-10
chrX	81950001	2297100001	3.46E-10
chrX	82000001	2297150001	8.68E-10
chrX	82050001	2297200001	8.68E-10
chrX	82100001	2297250001	8.68E-10
chrX	82150001	2297300001	8.68E-10
chrX	82200001	2297350001	8.68E-10
chrX	82250001	2297400001	8.68E-10
chrX	82300001	2297450001	8.68E-10
chrX	82350001	2297500001	8.68E-10
chrX	82400001	2297550001	8.68E-10
chrX	82450001	2297600001	8.68E-10
chrX	82500001	2297650001	8.68E-10
chrX	82550001	2297700001	8.68E-10
chrX	82600001	2297750001	8.68E-10
chrX	82650001	2297800001	8.68E-10
chrX	82700001	2297850001	8.68E-10
chrX	82750001	2297900001	8.68E-10
chrX	82800001	2297950001	8.68E-10
chrX	82850001	2298000001	8.68E-10
chrX	82900001	2298050001	8.68E-10
chrX	82950001	2298100001	8.68E-10
chrX	83000001	2298150001	8.68E-10
chrX	83050001	2298200001	8.68E-10
chrX	83100001	2298250001	8.68E-10
chrX	83150001	2298300001	8.68E-10
chrX	83200001	2298350001	8.68E-10
chrX	83250001	2298400001	8.68E-10
chrX	83300001	2298450001	8.68E-10
chrX	83350001	2298500001	8.68E-10
chrX	83400001	2298550001	8.68E-10
chrX	83450001	2298600001	8.68E-10
chrX	83500001	2298650001	8.68E-10
chrX	83550001	2298700001	8.68E-10
chrX	83600001	2298750001	8.68E-10
chrX	83650001	2298800001	8.68E-10
chrX	83700001	2298850001	8.68E-10
chrX	83750001	2298900001	8.68E-10
chrX	83800001	2298950001	8.68E-10
chrX	83850001	2299000001	8.68E-10
chrX	83900001	2299050001	8.68E-10
chrX	83950001	2299100001	8.68E-10
chrX	84000001	2299150001	8.59E-10
chrX	84050001	2299200001	8.59E-10
chrX	84100001	2299250001	8.59E-10
chrX	84150001	2299300001	8.59E-10
chrX	84200001	2299350001	8.59E-10
chrX	84250001	2299400001	8.59E-10
chrX	84300001	2299450001	8.59E-10
chrX	84350001	2299500001	8.59E-10
chrX	84400001	2299550001	8.59E-10
chrX	84450001	2299600001	8.59E-10
chrX	84500001	2299650001	8.59E-10
chrX	84550001	2299700001	8.59E-10
chrX	84600001	2299750001	8.59E-10
chrX	84650001	2299800001	8.59E-10
chrX	84700001	2299850001	8.59E-10
chrX	84750001	2299900001	8.59E-10
chrX	84800001	2299950001	8.59E-10
chrX	84850001	2300000001	8.59E-10
chrX	84900001	2300050001	8.59E-10
chrX	84950001	2300100001	8.59E-10
chrX	85000001	2300150001	8.59E-10
chrX	85050001	2300200001	8.59E-10
chrX	85100001	2300250001	8.59E-10
chrX	85150001	2300300001	8.59E-10
chrX	85200001	2300350001	8.59E-10
chrX	85250001	2300400001	8.59E-10
chrX	85300001	2300450001	8.59E-10
chrX	85350001	2300500001	8.59E-10
chrX	85400001	2300550001	8.59E-10
chrX	85450001	2300600001	8.59E-10
chrX	85500001	2300650001	8.59E-10
chrX	85550001	2300700001	8.59E-10
chrX	85600001	2300750001	8.59E-10
chrX	85650001	2300800001	8.59E-10
chrX	85700001	2300850001	8.59E-10
chrX	85750001	2300900001	8.59E-10
chrX	85800001	2300950001	8.59E-10
chrX	85850001	2301000001	8.59E-10
chrX	85900001	2301050001	8.59E-10
chrX	85950001	2301100001	8.59E-10
chrX	86000001	2301150001	1.06E-09
chrX	86050001	2301200001	1.06E-09
chrX	86100001	2301250001	1.06E-09
chrX	86150001	2301300001	1.06E-09
chrX	86200001	2301350001	1.06E-09
chrX	86250001	2301400001	1.06E-09
chrX	86300001	2301450001	1.06E-09
chrX	86350001	2301500001	1.06E-09
chrX	86400001	2301550001	1.06E-09
chrX	86450001	2301600001	1.06E-09
chrX	86500001	2301650001	1.06E-09
chrX	86550001	2301700001	1.06E-09
chrX	86600001	2301750001	1.06E-09
chrX	86650001	2301800001	1.06E-09
chrX	86700001	2301850001	1.06E-09
chrX	86750001	2301900001	1.06E-09
chrX	86800001	2301950001	1.06E-09
chrX	86850001	2302000001	1.06E-09
chrX	86900001	2302050001	1.06E-09
chrX	86950001	2302100001	1.06E-09
chrX	87000001	2302150001	1.06E-09
chrX	87050001	2302200001	1.06E-09
chrX	87100001	2302250001	1.06E-09
chrX	87150001	2302300001	1.06E-09
chrX	87200001	2302350001	1.06E-09
chrX	87250001	2302400001	1.06E-09
chrX	87300001	2302450001	1.06E-09
chrX	87350001	2302500001	1.06E-09
chrX	87400001	2302550001	1.06E-09
chrX	87450001	2302600001	1.06E-09
chrX	87500001	2302650001	1.06E-09
chrX	87550001	2302700001	1.06E-09
chrX	87600001	2302750001	1.06E-09
chrX	87650001	2302800001	1.06E-09
chrX	87700001	2302850001	1.06E-09
chrX	87750001	2302900001	1.06E-09
chrX	87800001	2302950001	1.06E-09
chrX	87850001	2303000001	1.06E-09
chrX	87900001	2303050001	1.06E-09
chrX	87950001	2303100001	1.06E-09
chrX	88000001	2303150001	2.20E-09
chrX	88050001	2303200001	2.20E-09
chrX	88100001	2303250001	2.20E-09
chrX	88150001	2303300001	2.20E-09
chrX	88200001	2303350001	2.20E-09
chrX	88250001	2303400001	2.20E-09
chrX	88300001	2303450001	2.20E-09
chrX	88350001	2303500001	2.20E-09
chrX	88400001	2303550001	2.20E-09
chrX	88450001	2303600001	2.20E-09
chrX	88500001	2303650001	2.20E-09
chrX	88550001	2303700001	2.20E-09
chrX	88600001	2303750001	2.20E-09
chrX	88650001	2303800001	2.20E-09
chrX	88700001	2303850001	2.20E-09
chrX	88750001	2303900001	2.20E-09
chrX	88800001	2303950001	2.20E-09
chrX	88850001	2304000001	2.20E-09
chrX	88900001	2304050001	2.20E-09
chrX	88950001	2304100001	2.20E-09
chrX	89000001	2304150001	2.20E-09
chrX	89050001	2304200001	2.20E-09
chrX	89100001	2304250001	2.20E-09
chrX	89150001	2304300001	2.20E-09
chrX	89200001	2304350001	2.20E-09
chrX	89250001	2304400001	2.20E-09
chrX	89300001	2304450001	2.20E-09
chrX	89350001	2304500001	2.20E-09
chrX	89400001	2304550001	2.20E-09
chrX	89450001	2304600001	2.20E-09
chrX	89500001	2304650001	2.20E-09
chrX	89550001	2304700001	2.20E-09
chrX	89600001	2304750001	2.20E-09
chrX	89650001	2304800001	2.20E-09
chrX	89700001	2304850001	2.20E-09
chrX	89750001	2304900001	2.20E-09
chrX	89800001	2304950001	2.20E-09
chrX	89850001	2305000001	2.20E-09
chrX	89900001	2305050001	2.20E-09
chrX	89950001	2305100001	2.20E-09
chrX	90000001	2305150001	1.68E-09
chrX	90050001	2305200001	1.68E-09
chrX	90100001	2305250001	1.68E-09
chrX	90150001	2305300001	1.68E-09
chrX	90200001	2305350001	1.68E-09
chrX	90250001	2305400001	1.68E-09
chrX	90300001	2305450001	1.68E-09
chrX	90350001	2305500001	1.68E-09
chrX	90400001	2305550001	1.68E-09
chrX	90450001	2305600001	1.68E-09
chrX	90500001	2305650001	1.68E-09
chrX	90550001	2305700001	1.68E-09
chrX	90600001	2305750001	1.68E-09
chrX	90650001	2305800001	1.68E-09
chrX	90700001	2305850001	1.68E-09
chrX	90750001	2305900001	1.68E-09
chrX	90800001	2305950001	1.68E-09
chrX	90850001	2306000001	1.68E-09
chrX	90900001	2306050001	1.68E-09
chrX	90950001	2306100001	1.68E-09
chrX	91000001	2306150001	1.68E-09
chrX	91050001	2306200001	1.68E-09
chrX	91100001	2306250001	1.68E-09
chrX	91150001	2306300001	1.68E-09
chrX	91200001	2306350001	1.68E-09
chrX	91250001	2306400001	1.68E-09
chrX	91300001	2306450001	1.68E-09
chrX	91350001	2306500001	1.68E-09
chrX	91400001	2306550001	1.68E-09
chrX	91450001	2306600001	1.68E-09
chrX	91500001	2306650001	1.68E-09
chrX	91550001	2306700001	1.68E-09
chrX	91600001	2306750001	1.68E-09
chrX	91650001	2306800001	1.68E-09
chrX	91700001	2306850001	1.68E-09
chrX	91750001	2306900001	1.68E-09
chrX	91800001	2306950001	1.68E-09
chrX	91850001	2307000001	1.68E-09
chrX	91900001	2307050001	1.68E-09
chrX	91950001	2307100001	1.68E-09
chrX	92000001	2307150001	1.36E-09
chrX	92050001	2307200001	1.36E-09
chrX	92100001	2307250001	1.36E-09
chrX	92150001	2307300001	1.36E-09
chrX	92200001	2307350001	1.36E-09
chrX	92250001	2307400001	1.36E-09
chrX	92300001	2307450001	1.36E-09
chrX	92350001	2307500001	1.36E-09
chrX	92400001	2307550001	1.36E-09
chrX	92450001	2307600001	1.36E-09
chrX	92500001	2307650001	1.36E-09
chrX	92550001	2307700001	1.36E-09
chrX	92600001	2307750001	1.36E-09
chrX	92650001	2307800001	1.36E-09
chrX	92700001	2307850001	1.36E-09
chrX	92750001	2307900001	1.36E-09
chrX	92800001	2307950001	1.36E-09
chrX	92850001	2308000001	1.36E-09
chrX	92900001	2308050001	1.36E-09
chrX	92950001	2308100001	1.36E-09
chrX	93000001	2308150001	1.36E-09
chrX	93050001	2308200001	1.36E-09
chrX	93100001	2308250001	1.36E-09
chrX	93150001	2308300001	1.36E-09
chrX	93200001	2308350001	1.36E-09
chrX	93250001	2308400001	1.36E-09
chrX	93300001	2308450001	1.36E-09
chrX	93350001	2308500001	1.36E-09
chrX	93400001	2308550001	1.36E-09
chrX	93450001	2308600001	1.36E-09
chrX	93500001	2308650001	1.36E-09
chrX	93550001	2308700001	1.36E-09
chrX	93600001	2308750001	1.36E-09
chrX	93650001	2308800001	1.36E-09
chrX	93700001	2308850001	1.36E-09
chrX	93750001	2308900001	1.36E-09
chrX	93800001	2308950001	1.36E-09
chrX	93850001	2309000001	1.36E-09
chrX	93900001	2309050001	1.36E-09
chrX	93950001	2309100001	1.36E-09
chrX	94000001	2309150001	3.52E-10
chrX	94050001	2309200001	3.52E-10
chrX	94100001	2309250001	3.52E-10
chrX	94150001	2309300001	3.52E-10
chrX	94200001	2309350001	3.52E-10
chrX	94250001	2309400001	3.52E-10
chrX	94300001	2309450001	3.52E-10
chrX	94350001	2309500001	3.52E-10
chrX	94400001	2309550001	3.52E-10
chrX	94450001	2309600001	3.52E-10
chrX	94500001	2309650001	3.52E-10
chrX	94550001	2309700001	3.52E-10
chrX	94600001	2309750001	3.52E-10
chrX	94650001	2309800001	3.52E-10
chrX	94700001	2309850001	3.52E-10
chrX	94750001	2309900001	3.52E-10
chrX	94800001	2309950001	3.52E-10
chrX	94850001	2310000001	3.52E-10
chrX	94900001	2310050001	3.52E-10
chrX	94950001	2310100001	3.52E-10
chrX	95000001	2310150001	3.52E-10
chrX	95050001	2310200001	3.52E-10
chrX	95100001	2310250001	3.52E-10
chrX	95150001	2310300001	3.52E-10
chrX	95200001	2310350001	3.52E-10
chrX	95250001	2310400001	3.52E-10
chrX	95300001	2310450001	3.52E-10
chrX	95350001	2310500001	3.52E-10
chrX	95400001	2310550001	3.52E-10
chrX	95450001	2310600001	3.52E-10
chrX	95500001	2310650001	3.52E-10
chrX	95550001	2310700001	3.52E-10
chrX	95600001	2310750001	3.52E-10
chrX	95650001	2310800001	3.52E-10
chrX	95700001	2310850001	3.52E-10
chrX	95750001	2310900001	3.52E-10
chrX	95800001	2310950001	3.52E-10
chrX	95850001	2311000001	3.52E-10
chrX	95900001	2311050001	3.52E-10
chrX	95950001	2311100001	3.52E-10
chrX	96000001	2311150001	8.98E-10
chrX	96050001	2311200001	8.98E-10
chrX	96100001	2311250001	8.98E-10
chrX	96150001	2311300001	8.98E-10
chrX	96200001	2311350001	8.98E-10
chrX	96250001	2311400001	8.98E-10
chrX	96300001	2311450001	8.98E-10
chrX	96350001	2311500001	8.98E-10
chrX	96400001	2311550001	8.98E-10
chrX	96450001	2311600001	8.98E-10
chrX	96500001	2311650001	8.98E-10
chrX	96550001	2311700001	8.98E-10
chrX	96600001	2311750001	8.98E-10
chrX	96650001	2311800001	8.98E-10
chrX	96700001	2311850001	8.98E-10
chrX	96750001	2311900001	8.98E-10
chrX	96800001	2311950001	8.98E-10
chrX	96850001	2312000001	8.98E-10
chrX	96900001	2312050001	8.98E-10
chrX	96950001	2312100001	8.98E-10
chrX	97000001	2312150001	8.98E-10
chrX	97050001	2312200001	8.98E-10
chrX	97100001	2312250001	8.98E-10
chrX	97150001	2312300001	8.98E-10
chrX	97200001	2312350001	8.98E-10
chrX	97250001	2312400001	8.98E-10
chrX	97300001	2312450001	8.98E-10
chrX	97350001	2312500001	8.98E-10
chrX	97400001	2312550001	8.98E-10
chrX	97450001	2312600001	8.98E-10
chrX	97500001	2312650001	8.98E-10
chrX	97550001	2312700001	8.98E-10
chrX	97600001	2312750001	8.98E-10
chrX	97650001	2312800001	8.98E-10
chrX	97700001	2312850001	8.98E-10
chrX	97750001	2312900001	8.98E-10
chrX	97800001	2312950001	8.98E-10
chrX	97850001	2313000001	8.98E-10
chrX	97900001	2313050001	8.98E-10
chrX	97950001	2313100001	8.98E-10
chrX	98000001	2313150001	5.05E-10
chrX	98050001	2313200001	5.05E-10
chrX	98100001	2313250001	5.05E-10
chrX	98150001	2313300001	5.05E-10
chrX	98200001	2313350001	5.05E-10
chrX	98250001	2313400001	5.05E-10
chrX	98300001	2313450001	5.05E-10
chrX	98350001	2313500001	5.05E-10
chrX	98400001	2313550001	5.05E-10
chrX	98450001	2313600001	5.05E-10
chrX	98500001	2313650001	5.05E-10
chrX	98550001	2313700001	5.05E-10
chrX	98600001	2313750001	5.05E-10
chrX	98650001	2313800001	5.05E-10
chrX	98700001	2313850001	5.05E-10
chrX	98750001	2313900001	5.05E-10
chrX	98800001	2313950001	5.05E-10
chrX	98850001	2314000001	5.05E-10
chrX	98900001	2314050001	5.05E-10
chrX	98950001	2314100001	5.05E-10
chrX	99000001	2314150001	5.05E-10
chrX	99050001	2314200001	5.05E-10
chrX	99100001	2314250001	5.05E-10
chrX	99150001	2314300001	5.05E-10
chrX	99200001	2314350001	5.05E-10
chrX	99250001	2314400001	5.05E-10
chrX	99300001	2314450001	5.05E-10
chrX	99350001	2314500001	5.05E-10
chrX	99400001	2314550001	5.05E-10
chrX	99450001	2314600001	5.05E-10
chrX	99500001	2314650001	5.05E-10
chrX	99550001	2314700001	5.05E-10
chrX	99600001	2314750001	5.05E-10
chrX	99650001	2314800001	5.05E-10
chrX	99700001	2314850001	5.05E-10
chrX	99750001	2314900001	5.05E-10
chrX	99800001	2314950001	5.05E-10
chrX	99850001	2315000001	5.05E-10
chrX	99900001	2315050001	5.05E-10
chrX	99950001	2315100001	5.05E-10
chrX	100000001	2315150001	4.64E-10
chrX	100050001	2315200001	4.64E-10
chrX	100100001	2315250001	4.64E-10
chrX	100150001	2315300001	4.64E-10
chrX	100200001	2315350001	4.64E-10
chrX	100250001	2315400001	4.64E-10
chrX	100300001	2315450001	4.64E-10
chrX	100350001	2315500001	4.64E-10
chrX	100400001	2315550001	4.64E-10
chrX	100450001	2315600001	4.64E-10
chrX	100500001	2315650001	4.64E-10
chrX	100550001	2315700001	4.64E-10
chrX	100600001	2315750001	4.64E-10
chrX	100650001	2315800001	4.64E-10
chrX	100700001	2315850001	4.64E-10
chrX	100750001	2315900001	4.64E-10
chrX	100800001	2315950001	4.64E-10
chrX	100850001	2316000001	4.64E-10
chrX	100900001	2316050001	4.64E-10
chrX	100950001	2316100001	4.64E-10
chrX	101000001	2316150001	4.64E-10
chrX	101050001	2316200001	4.64E-10
chrX	101100001	2316250001	4.64E-10
chrX	101150001	2316300001	4.64E-10
chrX	101200001	2316350001	4.64E-10
chrX	101250001	2316400001	4.64E-10
chrX	101300001	2316450001	4.64E-10
chrX	101350001	2316500001	4.64E-10
chrX	101400001	2316550001	4.64E-10
chrX	101450001	2316600001	4.64E-10
chrX	101500001	2316650001	4.64E-10
chrX	101550001	2316700001	4.64E-10
chrX	101600001	2316750001	4.64E-10
chrX	101650001	2316800001	4.64E-10
chrX	101700001	2316850001	4.64E-10
chrX	101750001	2316900001	4.64E-10
chrX	101800001	2316950001	4.64E-10
chrX	101850001	2317000001	4.64E-10
chrX	101900001	2317050001	4.64E-10
chrX	101950001	2317100001	4.64E-10
chrX	102000001	2317150001	6.67E-10
chrX	102050001	2317200001	6.67E-10
chrX	102100001	2317250001	6.67E-10
chrX	102150001	2317300001	6.67E-10
chrX	102200001	2317350001	6.67E-10
chrX	102250001	2317400001	6.67E-10
chrX	102300001	2317450001	6.67E-10
chrX	102350001	2317500001	6.67E-10
chrX	102400001	2317550001	6.67E-10
chrX	102450001	2317600001	6.67E-10
chrX	102500001	2317650001	6.67E-10
chrX	102550001	2317700001	6.67E-10
chrX	102600001	2317750001	6.67E-10
chrX	102650001	2317800001	6.67E-10
chrX	102700001	2317850001	6.67E-10
chrX	102750001	2317900001	6.67E-10
chrX	102800001	2317950001	6.67E-10
chrX	102850001	2318000001	6.67E-10
chrX	102900001	2318050001	6.67E-10
chrX	102950001	2318100001	6.67E-10
chrX	103000001	2318150001	6.67E-10
chrX	103050001	2318200001	6.67E-10
chrX	103100001	2318250001	6.67E-10
chrX	103150001	2318300001	6.67E-10
chrX	103200001	2318350001	6.67E-10
chrX	103250001	2318400001	6.67E-10
chrX	103300001	2318450001	6.67E-10
chrX	103350001	2318500001	6.67E-10
chrX	103400001	2318550001	6.67E-10
chrX	103450001	2318600001	6.67E-10
chrX	103500001	2318650001	6.67E-10
chrX	103550001	2318700001	6.67E-10
chrX	103600001	2318750001	6.67E-10
chrX	103650001	2318800001	6.67E-10
chrX	103700001	2318850001	6.67E-10
chrX	103750001	2318900001	6.67E-10
chrX	103800001	2318950001	6.67E-10
chrX	103850001	2319000001	6.67E-10
chrX	103900001	2319050001	6.67E-10
chrX	103950001	2319100001	6.67E-10
chrX	104000001	2319150001	1.02E-09
chrX	104050001	2319200001	1.02E-09
chrX	104100001	2319250001	1.02E-09
chrX	104150001	2319300001	1.02E-09
chrX	104200001	2319350001	1.02E-09
chrX	104250001	2319400001	1.02E-09
chrX	104300001	2319450001	1.02E-09
chrX	104350001	2319500001	1.02E-09
chrX	104400001	2319550001	1.02E-09
chrX	104450001	2319600001	1.02E-09
chrX	104500001	2319650001	1.02E-09
chrX	104550001	2319700001	1.02E-09
chrX	104600001	2319750001	1.02E-09
chrX	104650001	2319800001	1.02E-09
chrX	104700001	2319850001	1.02E-09
chrX	104750001	2319900001	1.02E-09
chrX	104800001	2319950001	1.02E-09
